Age,Gender,Item Purchased,Category,Location,Discount Applied,Previous Purchases
46,Female,Jacket,Outerwear,Maryland,No,28
18,Female,Dress,Clothing,Maryland,No,9
26,Female,Coat,Outerwear,Arizona,No,28
61,Female,Sandals,Footwear,Ohio,No,19
55,Female,T-shirt,Clothing,Minnesota,No,20
41,Female,Jacket,Outerwear,New Hampshire,No,3
42,Female,Sandals,Footwear,Louisiana,No,22
70,Female,Sweater,Clothing,Nevada,No,33
63,Female,Hat,Accessories,New Hampshire,No,21
60,Female,Shoes,Footwear,Wisconsin,No,7
28,Female,Hoodie,Clothing,Nevada,No,46
60,Female,Hat,Accessories,South Carolina,No,24
26,Female,Skirt,Clothing,Florida,No,6
42,Female,Shirt,Clothing,Massachusetts,No,40
56,Female,Scarf,Accessories,Georgia,No,17
35,Female,Pants,Clothing,North Dakota,No,24
34,Female,Hat,Accessories,North Dakota,No,22
47,Female,Sandals,Footwear,Maryland,No,3
49,Female,Socks,Clothing,New Mexico,No,39
37,Female,Jewelry,Accessories,Iowa,No,40
40,Female,Shirt,Clothing,Kansas,No,1
45,Female,Sneakers,Footwear,Virginia,No,14
57,Female,Dress,Clothing,Alaska,No,49
35,Female,Shirt,Clothing,Nebraska,No,33
36,Female,Dress,Clothing,Colorado,No,6
35,Female,Jewelry,Accessories,Michigan,No,5
21,Female,Hat,Accessories,Massachusetts,No,29
66,Female,Skirt,Clothing,Connecticut,No,44
40,Female,Hoodie,Clothing,Virginia,No,32
52,Female,Backpack,Accessories,Iowa,No,41
46,Female,Belt,Accessories,New Jersey,No,24
44,Female,Shoes,Footwear,Minnesota,No,24
52,Female,Handbag,Accessories,California,No,33
